sample,ShearStrength,Compressivestrengthofconcrete,ShearStressrange,Size,BeamTest,DirectShearTest,PushOutTest,AdhesiveAnchor,BlindBoltShearConnector,ChannelConnectors,ClusterStud,CorrodedStud,DoubleNutBolt,HASEAdhesiveAnchor,HighTensionFrictionGripBolt,LConnectors,Perfobondrib,Perfobondribgroup,Perforatedshearconnector,PostInstalledWeldedStud,PuzzleStrip,Stud,TheCoiledSpringPin,WedgeBoltConcreteScrew,Ytypeperfobondrib,cycle
1,-1.941998236,0.5227803,0.95762594,0.598079693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.378397901
2,-1.941998236,0.56060576,-0.621877518,0.598079693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.963787827
3,-1.941998236,0.645713048,-1.501735149,0.598079693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.263399331
4,-1.941998236,0.579518491,-1.23671779,0.598079693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.903089987
5,-1.941998236,0.579518491,-1.766752508,0.598079693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857332496
6,-1.941998236,0.579518491,-2.206681323,0.598079693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.848189117
7,-1.941998236,0.579518491,-2.641309792,0.598079693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.728353782
8,-1.941998236,0.579518491,0.19914626,0.598079693,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.505149978
9,-2.884913918,-1.020498506,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.27946663
10,-2.884913918,-1.020498506,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.393715559
11,-2.884913918,-1.020498506,-2.382414939,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.129786535
12,-2.884913918,-1.020498506,-1.468799518,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.395518594
13,-1.356740227,-0.791654467,-1.65014487,2.437292018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.32918831
14,-1.356740227,-0.791654467,1.000028718,2.437292018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.651539675
15,-1.356740227,-0.791654467,2.060098153,2.437292018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.77815125
16,-1.356740227,0.153982056,-0.060040717,2.437292018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.587945443
17,-1.356740227,0.153982056,1.000028718,2.437292018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.785778137
18,-1.356740227,0.153982056,0.19914626,2.437292018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.725911632
19,-1.356740227,-0.791654467,-0.144846272,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.154244375
20,-1.356740227,-0.791654467,1.000028718,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.351950833
21,-1.356740227,-0.791654467,2.060098153,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.138807765
22,-1.356740227,-0.791654467,-0.060040717,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.877854906
23,-1.356740227,-0.791654467,1.000028718,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.01853407
24,-1.356740227,-0.791654467,1.323349896,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.286299251
25,0.64906903,0.14452569,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.828015064
26,0.64906903,0.14452569,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.764176132
27,0.64906903,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.826787239
28,0.64906903,0.14452569,-2.564984793,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.471291711
29,0.64906903,0.14452569,-2.564984793,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.346939463
30,0.64906903,0.14452569,-1.834066917,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.484299839
31,0.64906903,0.14452569,-1.834066917,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.128722284
32,0.64906903,0.14452569,-1.834066917,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.591064607
33,0.64906903,0.14452569,-1.834066917,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.860936621
34,0.64906903,0.14452569,-1.103149041,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.465382851
35,0.64906903,0.14452569,-1.103149041,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.639207495
36,0.64906903,0.14452569,-0.372761201,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
37,0.64906903,0.14452569,1.82158253,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.154363101
38,0.64906903,0.14452569,-0.372761201,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.531861949
39,0.64906903,0.239089343,2.060098153,0.598079693,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.415807728
40,0.64906903,1.57243684,2.060098153,0.598079693,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.778693779
41,0.64906903,1.57243684,2.060098153,0.598079693,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.669735164
42,0.64906903,0.059418403,2.060098153,-1.241132632,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.260429176
43,0.64906903,0.059418403,2.060098153,-1.241132632,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.047469575
44,0.64906903,0.059418403,2.060098153,-1.241132632,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.224662529
45,0.64614274,-0.602527163,0.19914626,-1.241132632,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.176091259
46,0.64614274,-0.602527163,0.19914626,-1.241132632,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.301029996
47,0.64614274,-0.602527163,0.19914626,-1.241132632,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.567219343
48,0.64906903,0.14452569,-0.590075435,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.656385719
49,0.64906903,0.14452569,0.469994,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.214313897
50,0.64906903,0.14452569,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.25163822
51,0.64906903,0.14452569,-2.180179588,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.870988814
52,0.64906903,0.14452569,-2.180179588,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.086003706
53,0.64906903,0.14452569,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.922725458
54,0.64906903,1.099618579,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
55,0.64906903,1.099618579,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.781755375
56,0.64906903,1.099618579,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.088950734
57,0.64906903,1.099618579,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
58,0.64906903,1.099618579,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.329499576
59,0.64906903,1.099618579,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.795532443
60,0.64906903,1.099618579,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.653212514
61,0.64906903,1.099618579,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.486756255
62,0.64906903,1.099618579,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.322219295
63,0.64906903,1.099618579,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.660011221
64,0.64906903,1.099618579,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
65,0.64906903,1.099618579,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
66,0.64906903,-0.791654467,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
67,0.64906903,-0.791654467,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.934498451
68,0.64906903,-0.791654467,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.146128036
69,-1.811940901,0.14452569,-1.968165701,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.071403284
70,-1.811940901,0.14452569,-0.74908585,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.053078443
71,-1.811940901,0.14452569,-0.325058076,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.227372442
72,-1.811940901,0.14452569,0.204976641,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.644438589
73,-1.811940901,0.34310936,0.19914626,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.709269961
74,-1.811940901,0.34310936,-2.180179588,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.212187604
75,-1.811940901,0.34310936,-1.915162229,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.161368002
76,-1.811940901,0.34310936,-1.385127511,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.227886705
77,-1.811940901,0.34310936,-1.120110152,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.913813852
78,0.423419553,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.43806745
79,0.423419553,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.243781916
80,0.423419553,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.417969642
81,-0.113066956,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
82,-0.113066956,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
83,-0.113066956,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
84,0.423419553,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.698970004
85,0.423419553,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
86,0.423419553,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.176091259
87,0.423419553,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.301029996
88,-0.113066956,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.397940009
89,-0.113066956,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
90,-0.113066956,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.301029996
91,-0.113066956,2.019722916,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.397940009
92,0.171433465,0.9577731,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.934498451
93,0.171433465,0.9577731,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.819543936
94,0.171433465,0.9577731,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.564666064
95,0.171433465,0.9577731,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.426511261
96,0.171433465,0.9577731,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.485721426
97,0.171433465,0.9577731,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.650307523
98,0.171433465,1.98851691,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.339053736
99,0.171433465,1.98851691,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.641474111
100,0.171433465,1.98851691,0.19914626,-0.628061857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.880813592
101,-1.226682891,0.14452569,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.908485019
102,-1.226682891,0.14452569,-2.180179588,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.322219295
103,-0.641424882,-1.132083616,0.469994,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.789580712
104,-0.641424882,-1.132083616,0.469994,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.288025535
105,-0.641424882,-1.132083616,0.469994,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.27989498
106,-0.641424882,-1.132083616,0.469994,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.692846919
107,-1.421768894,0.929404004,-1.862158757,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.114944416
108,-1.421768894,0.768645796,-2.074172644,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.915927212
109,-1.421768894,0.768645796,-2.074172644,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.926856709
110,-1.421768894,0.768645796,-2.074172644,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.814247596
111,-1.421768894,0.768645796,-2.074172644,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.814247596
112,-1.421768894,-0.971325407,1.954091209,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.722633923
113,-1.421768894,-0.971325407,1.954091209,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.722633923
114,-1.421768894,-0.971325407,1.954091209,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.767897616
115,-1.421768894,-0.971325407,1.954091209,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.831869774
116,-1.421768894,-1.122627251,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.501059262
117,-1.421768894,-1.122627251,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.550717423
118,-1.421768894,-1.122627251,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.710963119
119,-1.421768894,-1.122627251,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.785044958
120,-1.421768894,-1.150996346,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.329011216
121,-1.421768894,-1.150996346,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.321494867
122,-1.421768894,-1.150996346,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.385695625
123,-1.421768894,-1.150996346,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.544068044
124,-1.421768894,-1.340123651,0.894021774,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.790285164
125,-1.421768894,-1.340123651,0.894021774,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.877946952
126,-1.421768894,-1.340123651,0.894021774,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.041392685
127,-1.421768894,-1.340123651,0.894021774,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.041392685
128,-1.421768894,-1.945331026,-1.067106681,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.172310969
129,-1.421768894,-1.945331026,-1.067106681,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.242541428
130,-1.421768894,-1.945331026,-1.067106681,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.261500773
131,-1.421768894,-1.945331026,-1.067106681,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.261500773
132,-1.421768894,0.14452569,0.19914626,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.115167339
133,-0.153709874,-1.50088186,-0.378061548,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.605305046
134,-0.153709874,-1.50088186,1.424056492,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.806179974
135,-0.153709874,-1.50088186,1.636070379,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.204119983
136,-0.153709874,-1.50088186,1.689073851,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.342422681
137,-0.153709874,-1.50088186,1.583066907,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.681241237
138,-0.283767209,0.229632977,0.629004416,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.458637849
139,-0.283767209,0.229632977,0.629004416,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.40654018
140,-0.283767209,1.222551327,1.742077322,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.46834733
141,-0.283767209,-0.555245337,1.742077322,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.230448921
142,-0.283767209,-0.649808989,1.742077322,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.125481266
143,0.64906903,0.910491274,-1.072407028,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.752816431
144,0.64906903,0.910491274,-1.072407028,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.718169405
145,0.64906903,0.910491274,-0.802089322,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.857332496
146,0.64906903,0.910491274,0.565400249,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.922725458
147,0.64906903,0.910491274,0.703209276,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.015359755
148,0.64906903,0.910491274,0.841018303,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.984527313
149,0.64906903,0.910491274,1.932889821,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.781036939
150,0.64906903,0.910491274,-1.210216054,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.740362689
151,0.64906903,0.910491274,-1.48053376,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.957607287
152,0.64906903,0.910491274,-1.48053376,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.960470778
153,0.64906903,0.910491274,1.662572115,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.592176757
154,-0.901539552,1.561089202,-0.314457382,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.875061263
155,-0.901539552,1.561089202,0.60250268,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.832508913
156,-0.901539552,2.148329483,-1.231417443,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.579783597
157,-0.901539552,2.148329483,-0.314457382,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.322219295
158,-0.901539552,2.148329483,1.058332537,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.799340549
159,-0.901539552,0.14452569,-1.231417443,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.612783857
160,-0.901539552,0.14452569,-0.314457382,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.69019608
161,-0.901539552,0.14452569,1.058332537,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.69019608
162,-0.901539552,0.14452569,1.058332537,-1.241132632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.77815125
163,-1.226682891,-0.299923476,-1.36922647,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.034187121
164,-1.226682891,-0.299923476,0.024764837,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.897352134
165,-1.226682891,-0.299923476,1.424056492,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.875061263
166,-1.226682891,-0.299923476,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.411619706
167,-1.226682891,-0.299923476,1.424056492,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.471291711
168,-1.226682891,-0.299923476,0.024764837,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.159567193
169,-1.226682891,0.172894786,-1.36922647,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.919966701
