sample,ShearStrength,Compressivestrengthofconcrete,ShearStressrange,Size,BeamTest,DirectShearTest,PushOutTest,AdhesiveAnchor,BlindBoltShearConnector,ChannelConnectors,ClusterStud,CorrodedStud,DoubleNutBolt,HASEAdhesiveAnchor,HighTensionFrictionGripBolt,LConnectors,Perfobondrib,Perfobondribgroup,Perforatedshearconnector,PostInstalledWeldedStud,PuzzleStrip,Stud,TheCoiledSpringPin,WedgeBoltConcreteScrew,Ytypeperfobondrib,cycle
170,-1.226682891,0.172894786,0.024764837,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.446537167
171,-1.226682891,0.172894786,0.024764837,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.361009713
172,-1.226682891,0.172894786,0.024764837,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.201123897
173,-1.226682891,0.172894786,0.024764837,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.968856375
174,-1.226682891,0.172894786,0.024764837,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.420120848
175,-1.226682891,0.172894786,0.024764837,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.899492196
176,-1.226682891,0.172894786,0.024764837,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.843232778
177,-1.226682891,0.172894786,0.024764837,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.037426498
178,-1.421768894,-0.791654467,-1.65014487,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.326335861
179,-1.421768894,-0.791654467,-1.65014487,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.404063615
180,-1.421768894,-0.791654467,-1.65014487,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.451571537
181,-1.421768894,-0.791654467,-0.060040717,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.817499262
182,-1.421768894,-0.791654467,-0.060040717,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.866700756
183,-1.421768894,-0.791654467,-0.060040717,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.114210528
184,-1.421768894,-0.791654467,1.000028718,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.364738555
185,-1.421768894,-0.791654467,1.000028718,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.438384107
186,-1.421768894,-0.791654467,1.000028718,-3.080344957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.20790353
187,0.46406247,0.532236665,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.792391689
188,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.079181246
189,0.46406247,1.57243684,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.707570176
190,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.544068044
191,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.806179974
192,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.309630167
193,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.29666519
194,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.040997692
195,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.674861141
196,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.713490543
197,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7355989
198,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.733999287
199,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.729974286
200,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.087426457
201,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.112269768
202,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.106190897
203,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.898725182
204,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.158362492
205,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.135132651
206,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8876173
207,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.866287339
208,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.530967682
209,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.764997599
210,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.881384657
211,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.241546481
212,0.46406247,0.437673012,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.505963518
213,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.878521796
214,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.883661435
215,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.877371346
216,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.740362689
217,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.740362689
218,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.73239376
219,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.88536122
220,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.905256049
221,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.880241776
222,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.882524538
223,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.879669206
224,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.876794976
225,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.886490725
226,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.894869657
227,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.875061263
228,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.877371346
229,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.875061263
230,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.876794976
231,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.938519725
232,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.51054501
233,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.652246341
234,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.765668555
235,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.878521796
236,0.46406247,0.721363969,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.082066934
237,0.64614274,0.56060576,-1.491134455,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
238,0.64614274,-1.122627251,0.363987057,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.639775259
239,0.64614274,-1.122627251,2.166105096,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.058426024
240,0.64614274,-1.122627251,2.166105096,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.214843848
241,0.64614274,-1.122627251,0.19914626,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.533517862
242,2.265356566,-1.406318207,0.19914626,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.764922985
243,2.265356566,-1.406318207,0.19914626,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.322839273
244,2.265356566,-1.406318207,0.19914626,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.748962861
245,0.64614274,0.305283899,0.19914626,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
246,1.836167359,0.437673012,0.19914626,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
247,0.64614274,-1.377949112,0.19914626,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.991226076
248,0.64614274,-1.377949112,0.19914626,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.33243846
249,0.64614274,-1.377949112,0.19914626,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.007747778
250,0.64906903,-0.114578717,-1.468872997,0.598079693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.397592434
251,0.64906903,-0.055949253,-1.468872997,0.598079693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.701395269
252,0.64906903,-0.114578717,-1.468872997,0.598079693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.009833179
253,0.64906903,-0.055949253,-0.33565877,0.598079693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.105101245
254,0.64906903,-0.114578717,-0.33565877,0.598079693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.184208613
255,0.64906903,-0.055949253,0.797025421,0.598079693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.332074712
256,0.64906903,-0.114578717,1.856564821,0.598079693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.356140634
257,0.64906903,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.230448921
258,0.64906903,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.556302501
259,0.64906903,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.477121255
260,0.64906903,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.301029996
261,0.64906903,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.325006362
262,0.64906903,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.355120549
263,0.64906903,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.398925607
264,1.667092823,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
265,1.667092823,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
266,1.667092823,0.14452569,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
267,0.64614274,-1.672987707,0.19914626,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.461520226
268,0.64614274,-1.672987707,0.19914626,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.679719485
269,0.64614274,-1.672987707,0.19914626,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.737837719
270,0.64614274,-1.672987707,0.19914626,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.860053004
271,0.64614274,-1.672987707,0.19914626,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.788738309
272,0.64614274,-1.672987707,0.19914626,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.867324512
273,0.64614274,-1.672987707,2.142518551,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857090533
274,0.64614274,-1.672987707,2.203631554,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.101467228
275,0.64614274,-1.672987707,0.19914626,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.338518549
276,0.64614274,-1.672987707,0.19914626,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.226537251
277,0.64614274,-1.672987707,2.187306485,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.703548498
278,0.64614274,-1.672987707,0.288669123,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.789298488
279,0.64614274,-1.672987707,0.281566658,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.051072952
280,0.64614274,-1.672987707,0.341937612,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.321627095
281,0.64614274,-1.672987707,-1.497229854,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71283449
282,0.64614274,-1.672987707,2.155398395,0.598079693,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.881533589
283,0.64906903,0.14452569,2.200172018,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.764388518
284,0.64906903,0.14452569,0.395018469,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.501798564
285,0.64906903,0.14452569,-1.503624723,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.690647485
286,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.508992806
287,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.163669065
288,0.64906903,0.14452569,2.16401782,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.097315437
289,0.64906903,0.14452569,0.357768689,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.046979868
290,0.64906903,0.14452569,0.357038302,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.963087246
291,0.64906903,0.14452569,-1.471852852,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.691275168
292,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.735207639
293,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.673336866
294,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.303284951
295,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.768927151
296,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.974331232
297,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.629402827
298,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.850016115
299,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.483616814
300,0.64906903,0.14452569,2.150505645,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.740950299
301,0.64906903,0.14452569,0.19914626,0.653256063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.092982265
302,0.64906903,-1.659748796,0.19914626,0.598079693,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
303,0.64906903,-1.313645828,0.19914626,0.598079693,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
304,0.64906903,-1.405372571,2.185716381,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.748606609
305,0.64906903,-1.405372571,2.185716381,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.322876443
306,0.64906903,-1.124518524,2.185716381,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.533484806
307,0.64906903,-1.405372571,2.185716381,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.764930447
308,0.64906903,-1.124518524,2.185716381,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.058604413
309,0.64906903,-1.124518524,2.185716381,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.214936523
310,0.64906903,-1.124518524,2.185716381,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.639676004
311,0.64906903,-1.124518524,2.185716381,0.598079693,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
312,-1.096625556,-0.238457102,2.187306485,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.69019608
313,-1.096625556,-0.238457102,2.187306485,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.698970004
314,-1.096625556,-0.238457102,1.455858575,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.86923172
315,-1.096625556,-0.238457102,0.724410665,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.973127854
316,-1.096625556,-0.238457102,0.35868671,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.743509765
317,-1.096625556,-0.238457102,-0.007037246,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.753583059
318,-1.096625556,-0.238457102,-0.372761201,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.220108088
319,-1.096625556,-0.238457102,-0.372761201,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.40363519
320,-1.096625556,-0.238457102,-0.738485156,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.213783299
321,-1.096625556,-0.238457102,-1.104209111,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.137354111
322,-1.096625556,-0.238457102,-1.469933066,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
323,-1.096625556,0.022538579,-1.835657021,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
324,-1.096625556,0.022538579,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
325,-1.096625556,0.022538579,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
326,-2.884913918,0.022538579,2.187306485,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.431363764
327,-2.884913918,0.022538579,1.455858575,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.77815125
328,-2.884913918,0.022538579,0.724410665,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.45484486
329,-2.884913918,0.022538579,0.35868671,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.276461804
330,-2.884913918,0.022538579,-0.007037246,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.195899652
331,-2.884913918,0.022538579,-0.372761201,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.970811611
332,-2.884913918,0.022538579,-0.738485156,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.602059991
333,-2.884913918,0.022538579,-1.104209111,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.389520466
334,-2.884913918,0.022538579,-1.469933066,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.77815125
335,-2.884913918,0.022538579,-1.835657021,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
336,-2.884913918,0.022538579,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
337,0.64906903,2.045255102,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.025305865
338,0.64906903,2.045255102,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.035513787
339,0.64906903,2.045255102,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8162413
340,0.64906903,2.045255102,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.342797591
341,0.64906903,2.045255102,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.55222518
342,0.64906903,2.045255102,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.337009759
343,0.64906903,2.045255102,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.59418143
344,0.64906903,2.045255102,0.19914626,0.598079693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.692477656
